,kepid,koi_slogg,koi_steff,koi_srad,koi_kepmag,koi_duration,koi_depth,koi_prad
650,8561063,5.215,3292.0,0.148,15.92,0.4445,1461.5,0.76
659,7102227,4.602,5142.0,0.755,15.595999999999998,4.42,1346.6,2.83
660,7102227,4.602,5142.0,0.755,15.595999999999998,2.4184,831.3,2.32
662,6960913,4.658,4016.0,0.599,14.995,4.8027,1419.1,2.19
664,11122894,4.46,5618.0,0.897,14.232000000000001,4.74,4119.2,6.39
666,11129738,4.725,3883.0,0.517,15.84,1.9588,599.7,1.5
667,11401182,4.631,4815.0,0.699,14.630999999999998,1.4279,515.3,1.79
669,11512246,4.091,5761.0,1.518,13.437999999999999,5.1462,131.0,1.72
672,6690082,4.338,5534.0,1.08,14.466,2.0678,266.1,1.76
673,6690082,4.338,5534.0,1.08,14.466,0.9393,450.5,2.96
674,6448890,3.299,4838.0,4.361,12.44,11.721,409.3,11.64
675,6448890,3.299,4838.0,4.361,12.44,14.522,183.4,5.68
676,10730034,4.463,5114.0,0.878,15.173,2.0206,259.8,1.38
677,10730034,4.463,5114.0,0.878,15.173,2.909,202.6,1.21
678,10858691,4.503,5576.0,0.829,15.587,1.9139,210.9,1.2
679,10858691,4.503,5576.0,0.829,15.587,2.361,243.9,1.29
680,10858691,4.503,5576.0,0.829,15.587,2.661,253.2,1.31
681,8107380,4.323,5788.0,1.124,13.837,4.6919,716.4,3.11
682,6936909,4.489,5993.0,0.986,15.934000000000001,2.2746,442.7,2.18
683,6936909,4.489,5993.0,0.986,15.934000000000001,1.6408,379.8,2.03
684,6962977,4.538,5296.0,0.808,15.956,4.522,803.1,2.26
685,6962977,4.538,5296.0,0.808,15.956,3.0479,705.6,2.13
686,11176127,4.677,4463.0,0.611,15.415,2.3024,1070.7,2.11
687,11176127,4.677,4463.0,0.611,15.415,2.0831,908.9,2.08
688,11176127,4.677,4463.0,0.611,15.415,4.168,1543.6,2.63
690,11014932,4.394,5616.0,0.999,15.017000000000001,4.148,428.5,2.68
693,8030148,4.266,5746.0,1.173,13.494000000000002,4.6483,737.8,3.24
695,6693640,4.41,6387.0,1.105,14.2,5.5677,316.4,1.98
696,10858691,4.503,5576.0,0.829,15.587,4.014,394.0,1.81
697,10973814,4.345,5514.0,1.071,14.775,3.5729,780.8,3.35
698,10973814,4.345,5514.0,1.071,14.775,2.3351,564.6,2.88
699,6541920,4.364,5657.0,1.046,13.709000000000001,9.5574,1083.3,3.4
700,10586208,4.152,5655.0,1.354,13.970999999999998,5.5545,429.2,3.0
701,6962977,4.538,5296.0,0.808,15.956,3.751,707.9,2.11
702,6962977,4.538,5296.0,0.808,15.956,2.558,331.7,1.46
703,6962977,4.538,5296.0,0.808,15.956,2.1729,270.2,1.31
705,6932987,4.507,5798.0,0.941,15.368,4.6509,987.7,3.04
706,11014932,4.394,5616.0,0.999,15.017000000000001,4.801,256.4,1.6
707,11014932,4.394,5616.0,0.999,15.017000000000001,2.545,170.2,1.29
708,11014932,4.394,5616.0,0.999,15.017000000000001,6.512,322.8,1.77
709,11288505,4.558,5775.0,0.84,15.65,3.453,616.3,2.08
710,11493431,4.533,4798.0,0.782,14.782,2.0424,246.5,1.18
717,10854768,4.077,6306.0,1.792,13.832,4.6677,288.7,3.07
718,10964440,4.007,5372.0,1.71,14.569,3.9622,451.2,4.23
720,10963242,4.285,6110.0,1.296,14.706,3.3153,249.6,2.04
722,6932987,4.507,5798.0,0.941,15.368,4.432,1109.8,3.88
723,8191672,4.074,6290.0,1.746,13.369000000000002,4.56904,7251.5,14.92
724,6851425,4.581,5078.0,0.766,13.536,3.3759,636.3,2.08
725,6934291,4.4830000000000005,5073.0,0.853,15.055,1.0258,334.8,1.55
728,11037335,4.534,5968.0,0.881,14.200999999999999,8.587,563.9,2.2
729,11037335,4.534,5968.0,0.881,14.200999999999999,2.749,354.2,2.18
730,11389771,4.523,5814.0,0.881,14.270999999999999,2.2664,211.6,1.28
731,11389771,4.523,5814.0,0.881,14.270999999999999,3.853,348.5,1.66
734,10925104,4.7219999999999995,3980.0,0.54,13.738,2.6332,591.0,1.29
738,10585852,3.4619999999999997,4986.0,3.464,13.242,8.653,160.6,4.26
742,6541920,4.364,5657.0,1.046,13.709000000000001,4.2246,316.1,1.84
745,6924203,4.581,5679.0,0.794,14.931,2.2702,458.4,1.69
750,11389771,4.523,5814.0,0.881,14.270999999999999,2.3379,231.0,1.38
752,11193263,4.194,5685.0,1.35,14.056,5.6743,201.7,1.9
753,11027624,4.03,5910.0,1.727,12.849,24.108,2013.3,7.79
754,11032227,4.4719999999999995,6185.0,0.991,15.450999999999999,3.407,255.3,1.59
755,8751933,4.323,5522.0,1.12,14.651,4.2326,7311.6,9.4
756,8630788,4.538,5717.0,0.884,15.773,7.06,2828.4,5.3
757,8630788,4.538,5717.0,0.884,15.773,5.688,593.5,2.22
762,4164994,4.5889999999999995,5127.0,0.782,15.95,3.7769,13356.0,9.01
768,7211469,4.3580000000000005,6096.0,1.176,14.788,4.623,198.5,1.74
771,7831264,4.173,6122.0,1.439,13.717,3.651,510.6,3.26
773,7532973,4.24,6296.0,1.305,13.48,6.2701,19837.0,59.19
777,8678594,4.047,5588.0,1.593,15.12,11.4997,5032.9,11.21
778,10925104,4.7219999999999995,3980.0,0.54,13.738,2.3683,358.7,1.0
782,4076098,4.519,5926.0,0.913,15.572000000000001,2.4108,6154.9,7.45
784,4282872,4.561,5813.0,0.833,15.062000000000001,3.4062,2829.7,4.42
789,7211221,4.439,5637.0,0.96,13.687000000000001,2.4143,172.3,1.37
793,11356260,4.428,5822.0,0.986,15.135,2.938,295.5,1.9
795,11600889,4.426,5475.0,1.003,12.520999999999999,1.6274,131.8,1.13
797,11043167,4.397,6121.0,1.164,13.949000000000002,6.539,438.4,2.49
798,8612847,4.564,5616.0,0.822,15.762,4.0136,1033.0,3.02
800,8547140,4.765,3823.0,0.492,15.314,3.9908,915.6,1.48
804,4072526,4.463,5102.0,0.88,15.03,5.022,1112.5,2.85
807,4455231,4.09,5661.0,1.522,15.151,4.2902,709.1,4.0
811,9527915,4.556,5211.0,0.799,13.937999999999999,2.7884,876.5,2.38
814,11336883,4.198,6221.0,1.458,12.32,4.6766,112.8,1.61
821,8564587,4.5889999999999995,5320.0,0.786,14.809000000000001,1.1816,865.4,2.41
822,10925104,4.7219999999999995,3980.0,0.54,13.738,2.8971,1430.8,2.08
823,8564587,4.5889999999999995,5320.0,0.786,14.809000000000001,2.2603,489.3,1.71
826,8806072,4.545,5668.0,0.868,14.862,5.595,1239.4,3.43
827,4455231,4.09,5661.0,1.522,15.151,3.431,217.6,2.22
828,4455231,4.09,5661.0,1.522,15.151,6.172,589.7,3.68
831,8972058,4.315,5881.0,1.171,13.431,4.2447,469.7,2.78
841,7832356,4.303999999999999,5847.0,1.135,15.014000000000001,5.2147,6331.2,8.99
842,9643874,4.546,5569.0,0.887,15.57,3.0942,8725.4,8.43
844,8583696,4.309,5900.0,1.167,13.672,6.3212,1119.3,3.88
848,4155328,3.9730000000000003,6505.0,2.17,13.968,10.914,1829.9,9.46
849,4077526,4.376,6100.0,1.083,14.82,3.802,445.3,2.33
850,4077526,4.376,6100.0,1.083,14.82,5.326,468.1,2.94
851,4077526,4.376,6100.0,1.083,14.82,5.246,550.0,2.92
855,2441495,4.561,5207.0,0.795,13.575,2.2614,715.7,2.2
856,9455556,4.529,5616.0,0.903,15.843,3.1752,814.6,2.54
857,9455556,4.529,5616.0,0.903,15.843,2.523,327.4,1.62
859,3732821,4.524,5196.0,0.772,15.187000000000001,2.769,746.4,2.71
862,3962357,4.177,6143.0,1.507,14.377,6.973,319.7,3.45
864,8394721,4.237,6198.0,1.324,13.914000000000001,3.001,476.0,3.01
865,8609450,4.455,5600.0,0.872,15.204,6.148,624.4,2.16
866,6541920,4.364,5657.0,1.046,13.709000000000001,4.5706,778.4,2.88
867,8609450,4.455,5600.0,0.872,15.204,6.43,791.7,2.45
868,8609450,4.455,5600.0,0.872,15.204,4.907,140.0,1.02
869,8609450,4.455,5600.0,0.872,15.204,5.425,162.7,1.1
870,4243911,4.559,5194.0,0.815,14.829,1.8604,259.7,1.28
871,5177104,4.4719999999999995,6201.0,0.989,14.429,2.8264,171.9,1.31
872,4466677,4.427,5823.0,0.96,14.609000000000002,2.9247,232.7,1.47
875,4135665,4.202,5689.0,1.313,14.800999999999998,2.8084,263.0,2.28
880,9034103,4.486000000000001,6014.0,0.993,15.905999999999999,3.981,512.9,2.24
881,9214942,4.721,3976.0,0.54,15.472999999999999,3.0331,995.3,1.67
884,3749134,4.34,5730.0,1.122,14.981,4.022,277.1,1.85
886,3660924,4.34,5776.0,1.047,14.620999999999999,2.971,188.1,1.44
887,3939150,3.972,5968.0,1.857,13.42,8.045,241.3,3.14
888,8628758,4.3580000000000005,5768.0,1.067,13.749,4.7892,335.8,1.94
889,8628758,4.3580000000000005,5768.0,1.067,13.749,4.296,103.2,1.08
892,8822366,4.08,5977.0,1.571,12.547,8.864,256.5,3.01
893,8972058,4.315,5881.0,1.171,13.431,1.4012,74.9,1.24
895,4650674,4.306,5940.0,1.215,14.946,3.0083,230.7,1.84
896,4275721,4.404,6224.0,0.969,14.207,2.7282,176.0,1.29
897,4275721,4.404,6224.0,0.969,14.207,2.4566,299.6,1.77
898,8874090,4.813,3751.0,0.45,15.931,3.2208,781.3,1.26
899,11666881,4.246,6236.0,1.378,13.273,4.1988,425.7,2.86
900,9264949,4.398,6311.0,1.172,15.965,5.135,509.2,3.32
901,9271752,4.46,6244.0,1.009,14.63,4.1886,569.5,2.6
904,3939150,3.972,5968.0,1.857,13.42,7.118,278.1,3.13
905,3839488,4.202,5800.0,1.435,13.459000000000001,4.2372,211.2,2.06
907,3442055,4.401,5618.0,0.996,13.331,4.9595,314.7,1.74
909,12252424,4.628,4728.0,0.693,13.460999999999999,2.6766,977.5,2.36
910,8700771,4.106,5774.0,1.395,11.731,5.7696,65.3,1.44
912,6541920,4.364,5657.0,1.046,13.709000000000001,5.4921,960.0,3.2
916,4136466,4.227,6060.0,1.257,13.446,2.874,112.0,1.37
921,9391208,4.436,5818.0,0.855,15.198,2.611,700.8,2.94
922,9391506,4.454,6191.0,1.025,15.3,4.6672,659.5,2.77
923,8950853,4.2780000000000005,5988.0,1.314,13.600999999999999,9.109,412.5,3.04
924,9006449,4.447,5607.0,0.886,14.447000000000001,9.117,200.4,1.55
925,9006449,4.447,5607.0,0.886,14.447000000000001,8.392,190.0,1.36
926,9006449,4.447,5607.0,0.886,14.447000000000001,6.538,224.1,1.74
927,4043190,4.107,5426.0,1.421,12.988,2.5561,133.6,1.91
928,3640905,3.62,5010.0,3.051,11.584000000000001,7.874,175.9,4.54
929,3640905,3.62,5010.0,3.051,11.584000000000001,11.233,141.5,3.66
933,10790387,4.425,6392.0,1.072,15.128,5.8796,8506.6,10.36
943,7303287,4.342,5933.0,1.115,13.956,9.0191,12390.0,12.37
944,7303287,4.342,5933.0,1.115,13.956,3.482,429.8,2.67
945,11512246,4.091,5761.0,1.518,13.437999999999999,6.0633,415.2,3.06
948,11517719,4.426,6039.0,0.992,14.152000000000001,4.2721,25070.0,15.75
955,12252424,4.628,4728.0,0.693,13.460999999999999,2.5394,748.7,2.0
958,10874614,4.236000000000001,5640.0,1.291,13.302999999999999,3.59385,10559.0,13.06
959,6541920,4.364,5657.0,1.046,13.709000000000001,4.2817,1376.1,4.12
963,7211141,4.128,5671.0,1.442,15.897,5.2637,3425.8,8.49
967,5084942,4.585,4989.0,0.791,13.341,1.7458,904.6,2.68
971,11497958,4.8660000000000005,3526.0,0.383,15.921,1.8734,1336.3,1.38
972,11497958,4.8660000000000005,3526.0,0.383,15.921,2.8407,1607.5,1.52
979,10604335,4.684,4141.0,0.582,15.847000000000001,2.013,1462.5,2.15
980,10864656,3.3310000000000004,4976.0,4.157,12.183,14.9066,946.7,12.41
981,10975146,4.71,4441.0,0.53,14.285,1.1487,434.5,1.2
982,10538176,4.489,5291.0,0.882,15.824000000000002,2.9899,797.4,2.62
988,11497958,4.8660000000000005,3526.0,0.383,15.921,1.853,748.7,1.14
989,11177707,3.9739999999999998,5066.0,1.659,15.74,3.7197,4107.0,10.3
990,11611600,4.625,4838.0,0.701,15.127,1.5681,494.9,1.51
991,11254382,4.282,5632.0,1.176,15.269,2.1635,546.7,2.74
992,11122894,4.46,5618.0,0.897,14.232000000000001,6.0573,1004.9,2.81
993,6677841,4.045,6366.0,1.697,13.659,8.491,778.8,5.47
994,6677841,4.045,6366.0,1.697,13.659,6.74,396.0,3.82
998,6383821,4.501,5936.0,0.965,14.556,6.9592,514.2,2.18
999,10538176,4.489,5291.0,0.882,15.824000000000002,5.303,935.0,2.68
1000,10724369,4.493,5949.0,0.962,14.755,7.316,853.0,3.13
1001,6541920,4.364,5657.0,1.046,13.709000000000001,6.3794,588.8,2.52
1003,10744335,4.494,5999.0,0.959,15.802999999999999,2.909,313.0,1.69
1008,8230616,4.689,4198.0,0.574,15.224,1.3988,436.3,1.22
1010,9838949,4.481,4929.0,0.861,14.925,2.5574,343.0,1.55
1011,9895006,4.316,5610.0,1.171,14.581,3.2645,238.4,2.43
1012,9896558,4.356,6127.0,1.08,15.224,9.556,961.1,3.39
